,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
408038,IN10125773,AWAITCHG,NW000417,GC WAN,GC WAN,19FEB2019:07:10:22,223
408740,IN10125954,AWAITCHG,NW000417,GC WAN,GC WAN,21FEB2019:10:03:37,43
409071,IN10126032,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,14FEB2019:10:01:56,5
409767,IN10126193,AWAITCHG,ITS00321,Directory Services,Directory Services,08FEB2019:15:15:35,2
410189,IN10126288,AWAITCHG,NW000412,Fixed Line,Fixed Line,11FEB2019:11:51:16,26
410364,IN10126330,AWAITCHG,DC000119,Other Activities,Other - Data Centre,11FEB2019:07:50:25,446
411112,IN10126510,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12FEB2019:07:39:42,167
411151,IN10126523,AWAITCHG,NW000471,Conferencing Services,Conferencing - Videoconferencing,12FEB2019:14:31:01,0
411239,IN10126551,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,12FEB2019:11:51:25,107
411782,IN10126672,AWAITCHG,NW000417,GC WAN,GC WAN,12FEB2019:13:56:35,96
412351,IN10126820,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20FEB2019:07:48:39,20
412352,IN10126820,AWAITCHG,SM000542,Other Activities,Other - Service Management,22FEB2019:08:10:18,0
412553,IN10126865,AWAITCHG,0,0,0,19FEB2019:13:50:11,0
412713,IN10126901,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18FEB2019:11:48:02,85
412997,IN10126965,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27FEB2019:08:03:07,19
413239,IN10127045,AWAITCHG,ESI00011,Other Activities,Other - Service Management,15FEB2019:09:47:19,7
415016,IN10127474,AWAITCHG,DC000141,Middleware,Middleware,22FEB2019:09:48:58,3
415017,IN10127474,AWAITCHG,SM000512,Other Activities,Other - Service Management,22FEB2019:09:50:17,3
415298,IN10127546,AWAITCHG,NW000414,Contact Centre,Contact Centre,20MAR2019:09:32:38,4
415311,IN10127548,AWAITCHG,NW000417,GC WAN,GC WAN,19FEB2019:13:11:51,86
415416,IN10127613,AWAITCHG,NW000431,GC WAN,GC WAN,20FEB2019:14:15:28,51
415565,IN10127713,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10JUL2019:14:47:06,207
415857,IN10127784,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,19FEB2019:16:52:36,302
416049,IN10127836,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,25FEB2019:09:42:42,33
416064,IN10127839,AWAITCHG,NW000412,Fixed Line,Fixed Line,22FEB2019:04:51:35,50
416390,IN10127921,AWAITCHG,NW000412,Fixed Line,Fixed Line,20FEB2019:17:11:22,1
416506,IN10127954,AWAITCHG,NW000412,Fixed Line,Fixed Line,20FEB2019:15:24:25,11
416942,IN10128084,AWAITCHG,DC000139,Database,Database,22FEB2019:08:46:19,0
417548,IN10128259,AWAITCHG,NW000407,Intra-building Network Services,IBN - GC LAN,22FEB2019:11:10:13,78
417805,IN10128354,AWAITCHG,NW000490,Intra-building Network Services,Intra-building Network Services,03APR2019:11:48:13,131
417923,IN10128383,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,04MAR2019:09:10:29,116
418034,IN10128408,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,10APR2019:08:22:55,1380
418187,IN10128445,AWAITCHG,COR00553,Other Activities,Other - Internal Services & Strategy,27FEB2019:08:53:32,178
418232,IN10128455,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22FEB2019:12:30:36,16
418238,IN10128456,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,22FEB2019:12:58:32,20
418510,IN10128517,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25FEB2019:09:56:55,4
418511,IN10128517,AWAITCHG,ITS00332,Secure Remote Access,Secure Remote Access,25FEB2019:10:55:18,0
418574,IN10128532,AWAITCHG,ESI00011,Other Activities,Other - Service Management,24FEB2019:12:27:33,2607
418575,IN10128532,AWAITCHG,ITS00374,Directory Services,Directory Services,25FEB2019:08:17:29,0
419035,IN10128640,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25FEB2019:08:24:16,108
419350,IN10128707,AWAITCHG,DC000119,Other Activities,Other - Data Centre,01MAR2019:08:42:38,305
419782,IN10128809,AWAITCHG,NW000412,Fixed Line,Fixed Line,26FEB2019:10:49:29,26
419826,IN10128817,AWAITCHG,NW000412,Fixed Line,Fixed Line,25FEB2019:14:15:06,51
420159,IN10128889,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27FEB2019:08:19:40,2
420174,IN10128891,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27FEB2019:08:13:27,2
420834,IN10129047,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27FEB2019:08:22:48,79
421367,IN10129173,AWAITCHG,NW000412,Fixed Line,Fixed Line,27FEB2019:15:27:17,11
421488,IN10129197,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27FEB2019:14:07:50,203
422218,IN10129380,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,28FEB2019:13:27:51,58
422495,IN10129441,AWAITCHG,ESI00011,Other Activities,Other - Service Management,06MAR2019:13:27:54,6
422909,IN10129532,AWAITCHG,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),01MAR2019:12:17:50,1
423075,IN10129571,AWAITCHG,NW000412,Fixed Line,Fixed Line,04MAR2019:10:17:45,1
425089,IN10130039,AWAITCHG,DC000119,Other Activities,Other - Data Centre,06MAR2019:08:02:20,147
425584,IN10130160,AWAITCHG,DC000176,Storage,Storage,08MAR2019:13:38:59,120
425777,IN10130204,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,12MAR2019:19:01:12,0
426499,IN10130373,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07MAR2019:10:11:52,22
426513,IN10130376,AWAITCHG,DC000141,Middleware,Middleware,08MAR2019:07:02:02,0
426783,IN10130438,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07MAR2019:12:44:11,95
427080,IN10130506,AWAITCHG,ITS00321,Directory Services,Directory Services,22MAR2019:12:04:50,1
427510,IN10130851,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,05APR2019:07:44:47,625
427689,IN10130890,AWAITCHG,DC000141,Middleware,Middleware,08MAR2019:14:53:43,1
428352,IN10131040,AWAITCHG,ESI00011,Other Activities,Other - Service Management,11MAR2019:06:58:47,1046
429445,IN10131307,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,21MAR2019:09:46:12,51
429537,IN10131327,AWAITCHG,NW000417,GC WAN,GC WAN,14MAR2019:12:35:17,50
429834,IN10131397,AWAITCHG,EDC00010,Directory Services,Directory Services,12MAR2019:13:40:55,14
430203,IN10131486,AWAITCHG,ITS00321,Directory Services,Directory Services,13MAR2019:11:24:36,5
430216,IN10131488,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22MAR2019:14:00:10,33
430863,IN10131657,AWAITCHG,ITS00321,Directory Services,Directory Services,14MAR2019:08:51:32,19
431661,IN10131845,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,20MAR2019:12:57:12,41
431662,IN10131845,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,20MAR2019:13:00:03,41
431810,IN10131882,AWAITCHG,ITS00321,Directory Services,Directory Services,18MAR2019:11:41:29,98
431957,IN10131916,AWAITCHG,ITS00321,Directory Services,Directory Services,15MAR2019:13:57:22,20
432668,IN10132083,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,25MAR2019:16:28:04,166
432832,IN10132121,AWAITCHG,ESI00011,Other Activities,Other - Service Management,19MAR2019:08:04:31,59
432833,IN10132121,AWAITCHG,NW000459,GC WAN,GC WAN,20MAR2019:06:40:14,0
432848,IN10132124,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,19MAR2019:13:55:52,154
432886,IN10132135,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22MAR2019:13:53:01,33
433208,IN10132207,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,18MAR2019:09:16:38,0
433256,IN10132217,AWAITCHG,DC000152,Middleware,Middleware,16MAR2019:14:11:03,1
433681,IN10132394,AWAITCHG,NW000412,Fixed Line,Fixed Line,19MAR2019:09:45:54,26
433837,IN10132427,AWAITCHG,NW000490,Intra-building Network Services,Intra-building Network Services,03APR2019:11:45:05,39
434620,IN10132632,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,25MAR2019:16:35:48,164
434856,IN10132686,AWAITCHG,DC000216,Storage,Storage - File,16MAY2019:13:55:54,327
434857,IN10132686,AWAITCHG,DC000117,Storage,Storage,21MAY2019:12:52:58,81
434858,IN10132686,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,22MAY2019:10:31:51,0
435106,IN10132751,AWAITCHG,ITS00327,Other Activities,Other - Security,20MAR2019:14:29:52,135
435466,IN10132841,AWAITCHG,NW000452,Intra-building Network Services,IBN - GC LAN,22MAR2019:16:11:32,230
435529,IN10132859,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,29MAR2019:09:01:17,0
435815,IN10132928,AWAITCHG,ITS00321,Directory Services,Directory Services,21MAR2019:11:57:11,178
435874,IN10132942,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21MAR2019:13:22:44,0
436178,IN10133001,AWAITCHG,ENT00006,GC WAN,GC WAN,09APR2019:11:38:21,4
436179,IN10133001,AWAITCHG,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,09APR2019:13:48:03,1
436228,IN10133013,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22MAR2019:14:33:02,3
436554,IN10133093,AWAITCHG,DC000141,Middleware,Middleware,28MAR2019:11:27:31,0
436671,IN10133126,AWAITCHG,ITS00321,Directory Services,Directory Services,26MAR2019:15:46:45,11
436686,IN10133129,AWAITCHG,DC000140,Database,Database,25MAR2019:10:49:33,15
437350,IN10133273,AWAITCHG,ESI00011,Other Activities,Other - Service Management,29MAR2019:07:19:36,35
437459,IN10133296,AWAITCHG,DC000141,Middleware,Middleware,29MAR2019:16:07:07,0
437530,IN10133308,AWAITCHG,ITS00322,Directory Services,Directory Services,25MAR2019:13:51:22,51
437854,IN10133392,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,25MAR2019:12:31:45,7
438825,IN10133607,AWAITCHG,ESI00011,Other Activities,Other - Service Management,26MAR2019:11:49:36,61
438877,IN10133618,AWAITCHG,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,26MAR2019:12:44:25,26
438968,IN10133640,AWAITCHG,ESI00011,Other Activities,Other - Service Management,26MAR2019:13:49:11,236
439043,IN10133656,AWAITCHG,ESI00011,Other Activities,Other - Service Management,29MAR2019:07:12:12,34
439044,IN10133656,AWAITCHG,NW000412,Fixed Line,Fixed Line,29MAR2019:07:19:08,0
439556,IN10133779,AWAITCHG,ESI00011,Other Activities,Other - Service Management,01APR2019:10:56:55,22
439561,IN10133780,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,01APR2019:15:52:23,137
439562,IN10133780,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,01APR2019:15:53:35,137
439563,IN10133780,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,01APR2019:15:56:47,137
439923,IN10133868,AWAITCHG,ESI00011,Other Activities,Other - Service Management,28MAR2019:08:13:33,59
440512,IN10134005,AWAITCHG,NW000412,Fixed Line,Fixed Line,28MAR2019:14:35:51,24
440569,IN10134018,AWAITCHG,DC000141,Middleware,Middleware,29MAR2019:07:35:50,0
440693,IN10134040,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,29MAR2019:09:39:18,61
440710,IN10134043,AWAITCHG,DC000119,Other Activities,Other - Data Centre,04APR2019:14:46:22,62
440926,IN10134089,AWAITCHG,ESI00011,Other Activities,Other - Service Management,08APR2019:08:42:50,18
441018,IN10134109,AWAITCHG,DC000141,Middleware,Middleware,29MAR2019:09:20:13,14
441387,IN10134203,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29MAR2019:11:52:11,32
441539,IN10134235,AWAITCHG,ESI00011,Other Activities,Other - Service Management,03APR2019:09:39:36,98
443022,IN10134674,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,02APR2019:11:20:52,0
444310,IN10135069,AWAITCHG,NW000412,Fixed Line,Fixed Line,05APR2019:14:55:15,12
445581,IN10135369,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,08APR2019:08:35:40,93
446097,IN10135487,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,06APR2019:09:18:16,1
446681,IN10135633,AWAITCHG,NW000431,GC WAN,GC WAN,08APR2019:11:47:00,9
446982,IN10135705,AWAITCHG,NW000431,GC WAN,GC WAN,08APR2019:11:51:24,1
447426,IN10135816,AWAITCHG,DC000191,Midrange,Midrange,09APR2019:12:47:29,29
447469,IN10135826,AWAITCHG,ITS00321,Directory Services,Directory Services,09APR2019:08:19:20,35
447474,IN10135827,AWAITCHG,NW000431,GC WAN,GC WAN,09APR2019:16:28:09,16
448210,IN10135992,AWAITCHG,DC000117,Storage,Storage,10APR2019:17:50:44,50
448416,IN10136043,AWAITCHG,DC000141,Middleware,Middleware,12APR2019:10:10:21,0
449129,IN10136199,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12APR2019:12:02:42,1
449560,IN10136302,AWAITCHG,NW000437,Fixed Line,Fixed Line,15APR2019:08:52:21,0
450075,IN10136436,AWAITCHG,NW000419,Satellite,Satellite,18APR2019:14:20:36,825
450305,IN10136482,AWAITCHG,DC000141,Middleware,Middleware,12APR2019:14:07:47,0
450481,IN10136518,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,15APR2019:15:36:01,0
450617,IN10136548,AWAITCHG,DC000141,Middleware,Middleware,23APR2019:10:45:04,0
451346,IN10136725,AWAITCHG,NW000431,GC WAN,GC WAN,15APR2019:10:38:13,23
451678,IN10136811,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),14MAY2019:10:25:49,98
451873,IN10136853,AWAITCHG,COR00552,Other Activities,Other - Internal Services & Strategy,15APR2019:13:32:33,7
452453,IN10136985,AWAITCHG,EDC00010,Directory Services,Directory Services,16APR2019:14:14:43,4
452728,IN10137055,AWAITCHG,ITS00341,Firewall,Firewall,12JUL2019:16:24:14,64
452729,IN10137055,AWAITCHG,NW000417,GC WAN,GC WAN,19JUL2019:11:07:07,19
452745,IN10137058,AWAITCHG,ITS00341,Firewall,Firewall,12JUL2019:16:25:42,64
452746,IN10137058,AWAITCHG,NW000417,GC WAN,GC WAN,19JUL2019:11:07:33,19
452853,IN10137081,AWAITCHG,EDC00010,Directory Services,Directory Services,17APR2019:07:59:42,21
453733,IN10137294,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,24APR2019:09:26:58,79
453844,IN10137319,AWAITCHG,NW000434,Fixed Line,Fixed Line,18APR2019:15:02:05,15
456031,IN10137912,AWAITCHG,ESI00011,Other Activities,Other - Service Management,24APR2019:10:13:52,6
457447,IN10138276,AWAITCHG,ESI00011,Other Activities,Other - Service Management,26APR2019:09:22:39,1
457479,IN10138281,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,25APR2019:09:50:58,0
458545,IN10138536,AWAITCHG,ITS00321,Directory Services,Directory Services,01MAY2019:07:24:28,6
458590,IN10138546,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:09:59:24,100
459027,IN10138656,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29APR2019:10:04:45,0
459375,IN10138744,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29APR2019:10:05:58,0
459548,IN10138784,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29APR2019:10:05:27,0
459689,IN10138817,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29APR2019:10:52:12,68
459721,IN10138822,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10MAY2019:10:39:18,57
459755,IN10138828,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,07MAY2019:11:53:52,145
460811,IN10139064,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,15MAY2019:18:48:01,366
461565,IN10139244,AWAITCHG,ESI00011,Other Activities,Other - Service Management,06MAY2019:08:17:26,34
461845,IN10139318,AWAITCHG,ESI00011,Other Activities,Other - Service Management,02MAY2019:13:41:17,44
461846,IN10139318,AWAITCHG,NW000412,Fixed Line,Fixed Line,02MAY2019:13:53:50,44
462097,IN10139371,AWAITCHG,SM000501,Other Activities,Other - Service Management,08MAY2019:12:13:17,1448
462308,IN10139426,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,02MAY2019:13:25:11,76
462581,IN10139484,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,06MAY2019:09:54:01,48
462703,IN10139509,AWAITCHG,DC000216,Storage,Storage - File,06MAY2019:09:49:54,48
462704,IN10139509,AWAITCHG,ESI00011,Other Activities,Other - Service Management,06MAY2019:09:50:20,48
464363,IN10139892,AWAITCHG,ITS00327,Other Activities,Other - Security,14JUN2019:12:38:12,362
464364,IN10139892,AWAITCHG,ITS00327,Other Activities,Other - Security,06AUG2019:14:50:09,1277
465024,IN10140048,AWAITCHG,DC000141,Middleware,Middleware,08MAY2019:11:29:10,0
465145,IN10140071,AWAITCHG,ESI00011,Other Activities,Other - Service Management,21MAY2019:07:38:38,12
465609,IN10140181,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13MAY2019:09:05:39,70
466250,IN10140342,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17MAY2019:17:48:23,345
466486,IN10140393,AWAITCHG,DC000141,Middleware,Middleware,09MAY2019:15:56:30,0
466900,IN10140503,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,10MAY2019:18:22:25,54
466986,IN10140526,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10MAY2019:14:42:10,3
467088,IN10140552,AWAITCHG,DC000117,Storage,Storage,29MAY2019:23:49:08,50
467094,IN10140553,AWAITCHG,EDC00010,Directory Services,Directory Services,13MAY2019:09:51:50,37
467975,IN10140766,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17MAY2019:10:00:58,8
468014,IN10140774,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13MAY2019:12:33:33,66
468922,IN10140970,AWAITCHG,DC000237,Midrange,Midrange - Windows -X86,15MAY2019:13:01:31,7
468958,IN10140978,AWAITCHG,NW000412,Fixed Line,Fixed Line,15MAY2019:07:55:22,21
469081,IN10141002,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,19DEC2019:12:04:07,849
469083,IN10141002,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,11MAY2020:12:58:59,1
469084,IN10141002,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,11MAY2020:14:52:07,110
469085,IN10141002,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27MAY2020:14:34:44,0
469091,IN10141003,AWAITCHG,DC000237,Midrange,Midrange - Windows -X86,15MAY2019:12:59:36,7
469167,IN10141023,AWAITCHG,NW000450,Intra-building Network Services,IBN - GC LAN,16MAY2019:08:26:55,32
469168,IN10141023,AWAITCHG,ESI00011,Other Activities,Other - Service Management,16MAY2019:08:30:46,32
469169,IN10141023,AWAITCHG,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,21MAY2019:08:09:24,0
469478,IN10141096,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17MAY2019:08:04:33,53
469479,IN10141096,AWAITCHG,ITS00343,Firewall,Firewall,23MAY2019:08:29:52,17
469639,IN10141127,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,15MAY2019:18:27:21,99
469757,IN10141150,AWAITCHG,DC000134,High-performance Computing,High-performance Computing,21MAY2019:12:03:12,0
469851,IN10141172,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,16MAY2019:02:40:23,8
472265,IN10141749,AWAITCHG,DC000119,Other Activities,Other - Data Centre,03JUL2019:10:02:13,396
472266,IN10141749,AWAITCHG,ESI00011,Other Activities,Other - Service Management,31JUL2019:08:16:49,198
472418,IN10141782,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,24MAY2019:08:37:01,250
472455,IN10141789,AWAITCHG,NW000413,Toll-free Voice,Toll-free Voice,23MAY2019:08:59:38,0
472771,IN10141860,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,23MAY2019:13:51:42,250
472772,IN10141860,AWAITCHG,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,03JUN2019:11:45:58,0
472944,IN10141900,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,24MAY2019:09:56:35,362
472945,IN10141900,AWAITCHG,ITS00353,Other Activities,Other - Security,28MAY2019:10:51:24,341
473805,IN10142099,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,24MAY2019:08:39:52,74
473833,IN10142106,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,23MAY2019:13:08:46,125
473926,IN10142131,AWAITCHG,NW000410,Conferencing Services,Conferencing - Videoconferencing,24MAY2019:08:27:28,461
474429,IN10142242,AWAITCHG,DC000152,Middleware,Middleware,23JUL2019:14:16:21,65
475302,IN10142452,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27MAY2019:13:28:17,3
475345,IN10142460,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,05JUN2019:13:27:35,186
475402,IN10142473,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10JUN2019:08:41:55,584
