,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
369962,IN10115586,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,03DEC2018:04:43:07,34
370077,IN10115620,AWAITVEN,NW000412,Fixed Line,Fixed Line,03DEC2018:10:47:21,70
370196,IN10115668,AWAITVEN,NW000414,Contact Centre,Contact Centre,03DEC2018:11:09:35,28
370412,IN10115742,AWAITVEN,NW000412,Fixed Line,Fixed Line,06DEC2018:07:15:59,102
370604,IN10115783,AWAITVEN,NW000412,Fixed Line,Fixed Line,04DEC2018:09:53:45,0
370687,IN10115803,AWAITVEN,NW000414,Contact Centre,Contact Centre,04DEC2018:08:33:19,517
370719,IN10115811,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),05DEC2018:10:00:38,113
370846,IN10115838,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,05DEC2018:09:50:22,0
371217,IN10115925,AWAITVEN,DC000152,Middleware,Middleware,04DEC2018:11:51:32,8
371218,IN10115925,AWAITVEN,ESI00011,Other Activities,Other - Service Management,04DEC2018:11:52:04,8
371219,IN10115925,AWAITVEN,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,04DEC2018:12:21:35,0
371246,IN10115931,AWAITVEN,DC000119,Other Activities,Other - Data Centre,10JAN2019:09:23:00,82
371286,IN10115941,AWAITVEN,NW000414,Contact Centre,Contact Centre,18DEC2018:15:43:22,48
371297,IN10115945,AWAITVEN,NW000433,GC WAN,GC WAN,04DEC2018:12:52:03,9
371370,IN10115961,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),05DEC2018:08:44:41,243
371375,IN10115962,AWAITVEN,NW000414,Contact Centre,Contact Centre,04DEC2018:14:29:08,285
371418,IN10115972,AWAITVEN,NW000414,Contact Centre,Contact Centre,05DEC2018:08:29:07,291
371463,IN10115981,AWAITVEN,NW000412,Fixed Line,Fixed Line,06DEC2018:14:18:48,41
371565,IN10116007,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,10JAN2019:16:11:17,6
371708,IN10116041,AWAITVEN,NW000412,Fixed Line,Fixed Line,05DEC2018:09:26:45,59
371760,IN10116052,AWAITVEN,NW000412,Fixed Line,Fixed Line,05DEC2018:09:25:09,1
371767,IN10116053,AWAITVEN,NW000437,Fixed Line,Fixed Line,06DEC2018:16:04:26,0
371854,IN10116073,AWAITVEN,NW000412,Fixed Line,Fixed Line,07DEC2018:08:51:24,41
371914,IN10116088,AWAITVEN,DC000135,Storage,Storage,11DEC2018:14:47:58,16
371939,IN10116095,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,05DEC2018:21:01:59,114
372029,IN10116115,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),12DEC2018:10:51:17,217
372044,IN10116118,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),12DEC2018:12:03:30,0
372209,IN10116151,AWAITVEN,NW000414,Contact Centre,Contact Centre,06DEC2018:08:35:16,43
372239,IN10116158,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),12DEC2018:11:36:31,228
372327,IN10116180,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,06DEC2018:00:38:19,8
372434,IN10116200,AWAITVEN,NW000413,Toll-free Voice,Toll-free Voice,06DEC2018:16:12:54,242
372496,IN10116213,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,06DEC2018:08:20:15,0
372541,IN10116221,AWAITVEN,NW000412,Fixed Line,Fixed Line,13DEC2018:09:30:44,38
372556,IN10116224,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,11DEC2018:14:54:09,257
372644,IN10116247,AWAITVEN,NW000412,Fixed Line,Fixed Line,07DEC2018:12:21:48,36
372712,IN10116260,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),14DEC2018:14:38:50,17
372766,IN10116273,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),18DEC2018:08:16:09,202
372802,IN10116282,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,10DEC2018:11:17:56,547
372915,IN10116309,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:11:37:17,67
373079,IN10116344,AWAITVEN,NW000412,Fixed Line,Fixed Line,07DEC2018:07:44:24,14
373122,IN10116354,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,11DEC2018:15:11:35,148
373165,IN10116364,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:12:34:05,171
373185,IN10116368,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,07DEC2018:12:39:04,7
373234,IN10116377,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,07DEC2018:09:42:13,89
373236,IN10116377,AWAITVEN,ESI00011,Other Activities,Other - Service Management,12DEC2018:08:49:45,8
373248,IN10116379,AWAITVEN,NW000412,Fixed Line,Fixed Line,07DEC2018:13:57:44,26
373303,IN10116389,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,07DEC2018:10:28:29,16
373391,IN10116408,AWAITVEN,NW000437,Fixed Line,Fixed Line,07DEC2018:13:38:16,223
373406,IN10116411,AWAITVEN,NW000431,GC WAN,GC WAN,21DEC2018:14:35:27,239
373420,IN10116414,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,07DEC2018:13:29:24,3
373421,IN10116414,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,07DEC2018:13:32:09,3
373506,IN10116430,AWAITVEN,NW000412,Fixed Line,Fixed Line,11DEC2018:09:23:04,18
373539,IN10116438,AWAITVEN,NW000414,Contact Centre,Contact Centre,07DEC2018:15:15:01,294
373544,IN10116439,AWAITVEN,NW000414,Contact Centre,Contact Centre,07DEC2018:15:55:00,39
373801,IN10116494,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:09:15:56,59
373856,IN10116506,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:12:36:50,214
374045,IN10116554,AWAITVEN,NW000412,Fixed Line,Fixed Line,11DEC2018:10:03:35,17
374090,IN10116563,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,09DEC2018:09:26:21,2
374143,IN10116574,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:13:08:11,15
374168,IN10116579,AWAITVEN,NW000463,GC WAN,GC WAN,09DEC2018:00:51:07,5
374207,IN10116589,AWAITVEN,NW000433,GC WAN,GC WAN,10DEC2018:11:33:55,1
374264,IN10116603,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,11DEC2018:13:24:26,57
374322,IN10116614,AWAITVEN,NW000430,Intra-building Network Services,IBN - Data Centre Network,12DEC2018:10:01:19,219
374323,IN10116614,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,11JAN2019:15:08:50,24
374410,IN10116635,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,09DEC2018:18:23:28,57
374457,IN10116643,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,11DEC2018:07:45:14,54
374512,IN10116689,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,10DEC2018:00:15:16,68
374624,IN10116721,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),11DEC2018:14:42:17,68
374754,IN10116750,AWAITVEN,NW000412,Fixed Line,Fixed Line,10DEC2018:12:02:59,19
374813,IN10116762,AWAITVEN,NW000407,Intra-building Network Services,IBN - GC LAN,09JAN2019:10:39:10,160
375007,IN10116804,AWAITVEN,NW000412,Fixed Line,Fixed Line,11DEC2018:09:36:11,111
375078,IN10116818,AWAITVEN,NW000412,Fixed Line,Fixed Line,12DEC2018:11:54:50,1
375088,IN10116820,AWAITVEN,NW000412,Fixed Line,Fixed Line,11DEC2018:12:21:11,21
375093,IN10116821,AWAITVEN,NW000412,Fixed Line,Fixed Line,11DEC2018:15:28:18,51
375147,IN10116835,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,10DEC2018:22:01:58,776
375517,IN10116922,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,13DEC2018:09:44:49,4
375530,IN10116924,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,11DEC2018:12:22:17,18
375546,IN10116926,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,01FEB2019:10:55:22,98
375606,IN10116940,AWAITVEN,NW000414,Contact Centre,Contact Centre,11DEC2018:21:45:29,203
375735,IN10116974,AWAITVEN,NW000414,Contact Centre,Contact Centre,11DEC2018:15:37:22,274
375795,IN10116990,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11DEC2018:16:23:55,448
375801,IN10116991,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11DEC2018:16:24:06,217
375890,IN10117014,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11DEC2018:20:52:45,516
375923,IN10117021,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,11DEC2018:21:56:59,516
375932,IN10117022,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,28JUN2019:09:41:44,435
375933,IN10117022,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,29AUG2019:15:37:42,362
375990,IN10117034,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,12DEC2018:02:06:11,36
376015,IN10117040,AWAITVEN,NW000437,Fixed Line,Fixed Line,21DEC2018:15:36:34,78
376047,IN10117046,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,12DEC2018:06:15:16,23
376052,IN10117047,AWAITVEN,NW000412,Fixed Line,Fixed Line,14DEC2018:09:59:51,134
376065,IN10117050,AWAITVEN,NW000412,Fixed Line,Fixed Line,13DEC2018:08:00:14,40
376274,IN10117103,AWAITVEN,NW000412,Fixed Line,Fixed Line,17DEC2018:12:58:55,17
376308,IN10117111,AWAITVEN,NW000414,Contact Centre,Contact Centre,12DEC2018:11:46:54,264
376513,IN10117153,AWAITVEN,NW000412,Fixed Line,Fixed Line,13DEC2018:09:24:11,168
376583,IN10117170,AWAITVEN,NW000414,Contact Centre,Contact Centre,13DEC2018:13:52:03,343
376646,IN10117186,AWAITVEN,NW000412,Fixed Line,Fixed Line,13DEC2018:14:18:48,155
376665,IN10117192,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20DEC2018:11:25:01,452
376770,IN10117216,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,13DEC2018:12:00:57,25
376829,IN10117228,AWAITVEN,NW000417,GC WAN,GC WAN,13DEC2018:10:38:05,18
376874,IN10117242,AWAITVEN,NW000414,Contact Centre,Contact Centre,13DEC2018:13:32:28,292
376974,IN10117261,AWAITVEN,NW000417,GC WAN,GC WAN,13DEC2018:14:58:46,1
376991,IN10117264,AWAITVEN,NW000414,Contact Centre,Contact Centre,13DEC2018:15:21:54,37
377035,IN10117275,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,18DEC2018:10:53:08,108
377056,IN10117280,AWAITVEN,NW000412,Fixed Line,Fixed Line,13DEC2018:13:57:41,0
377078,IN10117284,AWAITVEN,NW000414,Contact Centre,Contact Centre,13DEC2018:13:33:39,2283
377197,IN10117311,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:13:46:28,64
377223,IN10117316,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14DEC2018:07:33:56,1274
377229,IN10117317,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14DEC2018:07:34:28,15
377248,IN10117321,AWAITVEN,NW000412,Fixed Line,Fixed Line,19DEC2018:09:07:14,53
377264,IN10117324,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,13FEB2019:15:28:52,75
377274,IN10117326,AWAITVEN,NW000412,Fixed Line,Fixed Line,14DEC2018:08:57:23,133
377289,IN10117329,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,16DEC2018:20:27:39,17
377295,IN10117330,AWAITVEN,NW000433,GC WAN,GC WAN,19DEC2018:08:51:45,125
377301,IN10117331,AWAITVEN,NW000412,Fixed Line,Fixed Line,14DEC2018:15:00:30,24
377333,IN10117339,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,08JAN2019:11:10:30,328
377396,IN10117354,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:13:48:22,64
377518,IN10117380,AWAITVEN,NW000412,Fixed Line,Fixed Line,14DEC2018:15:24:43,150
377704,IN10117421,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14DEC2018:10:46:04,23
377927,IN10117476,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17DEC2018:10:52:14,9
377996,IN10117492,AWAITVEN,NW000412,Fixed Line,Fixed Line,18DEC2018:10:11:10,12
378033,IN10117500,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27DEC2018:14:26:19,51
378106,IN10117514,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,15DEC2018:03:10:58,6
378267,IN10117560,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:08:23:15,220
378278,IN10117562,AWAITVEN,NW000412,Fixed Line,Fixed Line,18DEC2018:09:54:30,115
378322,IN10117572,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,20DEC2018:08:05:29,0
378599,IN10117644,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,21FEB2019:13:18:18,0
378608,IN10117647,AWAITVEN,NW000412,Fixed Line,Fixed Line,17DEC2018:10:49:39,120
378833,IN10117706,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19DEC2018:15:53:58,24
378881,IN10117720,AWAITVEN,NW000424,GC WAN,GC WAN National,17DEC2018:11:56:05,9
378990,IN10117746,AWAITVEN,ITS00327,Other Activities,Other - Security,20DEC2018:11:24:33,90
379007,IN10117750,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,18DEC2018:09:25:13,1615
379013,IN10117751,AWAITVEN,NW000412,Fixed Line,Fixed Line,18DEC2018:11:10:31,139
379049,IN10117760,AWAITVEN,NW000412,Fixed Line,Fixed Line,21DEC2018:13:48:28,84
379072,IN10117765,AWAITVEN,NW000412,Fixed Line,Fixed Line,19DEC2018:14:06:19,9
379144,IN10117780,AWAITVEN,NW000412,Fixed Line,Fixed Line,18DEC2018:10:52:35,48
379156,IN10117782,AWAITVEN,NW000412,Fixed Line,Fixed Line,18DEC2018:12:33:20,30
379204,IN10117798,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07JAN2019:14:25:46,16
379271,IN10117818,AWAITVEN,NW000433,GC WAN,GC WAN,18DEC2018:10:17:43,2
379336,IN10117833,AWAITVEN,NW000412,Fixed Line,Fixed Line,21DEC2018:09:07:56,59
379421,IN10117862,AWAITVEN,NW000412,Fixed Line,Fixed Line,19DEC2018:14:03:40,8
379454,IN10117870,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,18DEC2018:19:34:25,6
379487,IN10117878,AWAITVEN,NW000417,GC WAN,GC WAN,19DEC2018:11:28:45,139
379583,IN10117899,AWAITVEN,NW000417,GC WAN,GC WAN,18DEC2018:17:48:23,18
379629,IN10117909,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,28DEC2018:12:07:43,82
379963,IN10117982,AWAITVEN,NW000412,Fixed Line,Fixed Line,03JAN2019:12:29:48,81
380028,IN10117997,AWAITVEN,NW000417,GC WAN,GC WAN,19DEC2018:10:17:22,20
380036,IN10117999,AWAITVEN,ESI00011,Other Activities,Other - Service Management,19DEC2018:10:11:49,3
380037,IN10117999,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,19DEC2018:10:37:25,3
380128,IN10118018,AWAITVEN,NW000412,Fixed Line,Fixed Line,19DEC2018:14:25:26,9
380151,IN10118023,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),19DEC2018:11:53:09,7
380179,IN10118028,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19DEC2018:11:41:31,1602
380226,IN10118039,AWAITVEN,NW000452,Intra-building Network Services,IBN - GC LAN,30DEC2018:17:28:11,296
380326,IN10118060,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,19DEC2018:13:55:35,45
380384,IN10118071,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:14:49:38,38
380511,IN10118095,AWAITVEN,NW000412,Fixed Line,Fixed Line,21DEC2018:10:47:47,71
380517,IN10118096,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19DEC2018:17:24:07,547
380538,IN10118101,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:08:55:58,9
380571,IN10118107,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19DEC2018:18:52:21,433
380580,IN10118109,AWAITVEN,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,20DEC2018:06:56:04,527
380597,IN10118112,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19DEC2018:20:17:29,23
380959,IN10118193,AWAITVEN,NW000437,Fixed Line,Fixed Line,20DEC2018:13:12:49,17
381015,IN10118205,AWAITVEN,NW000412,Fixed Line,Fixed Line,27DEC2018:12:22:53,152
381044,IN10118214,AWAITVEN,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,20DEC2018:15:49:42,37
381209,IN10118249,AWAITVEN,NW000412,Fixed Line,Fixed Line,20DEC2018:12:52:03,115
381214,IN10118250,AWAITVEN,NW000437,Fixed Line,Fixed Line,20DEC2018:12:56:48,115
381349,IN10118288,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,21DEC2018:07:06:22,1587
381504,IN10118323,AWAITVEN,NW000430,Intra-building Network Services,IBN - Data Centre Network,24DEC2018:09:08:07,86
381671,IN10118361,AWAITVEN,NW000437,Fixed Line,Fixed Line,24DEC2018:11:49:22,73
381823,IN10118395,AWAITVEN,NW000412,Fixed Line,Fixed Line,17JAN2019:09:45:01,141
381843,IN10118399,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24DEC2018:10:11:11,683
381880,IN10118406,AWAITVEN,ESI00011,Other Activities,Other - Service Management,28JAN2019:09:38:15,13
381881,IN10118406,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,29JAN2019:12:53:17,0
381905,IN10118411,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24DEC2018:10:20:19,660
381932,IN10118417,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27DEC2018:13:53:33,158
382001,IN10118451,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07FEB2019:12:58:52,6
382327,IN10118520,AWAITVEN,NW000412,Fixed Line,Fixed Line,24DEC2018:11:04:39,74
382339,IN10118523,AWAITVEN,NW000412,Fixed Line,Fixed Line,27DEC2018:13:10:17,40
382403,IN10118535,AWAITVEN,NW000412,Fixed Line,Fixed Line,28DEC2018:10:19:03,2
382432,IN10118541,AWAITVEN,NW000412,Fixed Line,Fixed Line,24DEC2018:11:16:15,74
382437,IN10118543,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08JAN2019:09:08:31,19
382451,IN10118546,AWAITVEN,NW000412,Fixed Line,Fixed Line,24DEC2018:11:18:32,17
382512,IN10118562,AWAITVEN,NW000437,Fixed Line,Fixed Line,24DEC2018:11:21:22,73
382522,IN10118564,AWAITVEN,NW000412,Fixed Line,Fixed Line,24DEC2018:11:23:27,73
382527,IN10118566,AWAITVEN,NW000437,Fixed Line,Fixed Line,24DEC2018:11:25:52,74
382573,IN10118579,AWAITVEN,NW000437,Fixed Line,Fixed Line,07JAN2019:09:07:25,5
382582,IN10118581,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,24DEC2018:10:31:10,10
382619,IN10118591,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03JAN2019:12:08:37,21
382654,IN10118602,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,23DEC2018:19:00:10,10
382741,IN10118621,AWAITVEN,NW000412,Fixed Line,Fixed Line,28DEC2018:13:27:02,21
382799,IN10118632,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08JAN2019:09:14:54,8
382945,IN10118660,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,24DEC2018:11:56:24,73
383039,IN10118678,AWAITVEN,NW000412,Fixed Line,Fixed Line,24DEC2018:13:11:33,196
383054,IN10118681,AWAITVEN,NW000412,Fixed Line,Fixed Line,27DEC2018:14:43:28,262
383129,IN10118697,AWAITVEN,NW000417,GC WAN,GC WAN,27DEC2018:12:29:43,253
383164,IN10118704,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,25DEC2018:07:33:59,3
383282,IN10118727,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27DEC2018:14:51:31,6
383422,IN10118758,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,28DEC2018:16:53:34,40
383437,IN10118762,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,25DEC2018:20:29:52,676
383490,IN10118778,AWAITVEN,DC000128,High-performance Computing,High-performance Computing,27DEC2018:02:04:46,28
383653,IN10118817,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03JAN2019:12:40:49,1
383840,IN10118857,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,03JAN2019:09:00:13,110
383899,IN10118870,AWAITVEN,NW000412,Fixed Line,Fixed Line,28DEC2018:14:31:38,50
383964,IN10118887,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,02JAN2019:10:59:14,1
383975,IN10118889,AWAITVEN,NW000412,Fixed Line,Fixed Line,28DEC2018:10:11:47,55
384023,IN10118900,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,28DEC2018:08:42:45,6
384032,IN10118902,AWAITVEN,NW000433,GC WAN,GC WAN,28DEC2018:10:43:50,21
384178,IN10118940,AWAITVEN,NW000408,Fixed Line,Fixed - VoIP,16JAN2019:12:11:49,28
384253,IN10118958,AWAITVEN,NW000412,Fixed Line,Fixed Line,08JAN2019:13:40:00,197
384260,IN10118959,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,28DEC2018:15:09:08,18
384451,IN10119007,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,29DEC2018:21:27:01,383
384537,IN10119082,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,30DEC2018:10:06:38,64
384567,IN10119089,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,30DEC2018:12:35:05,35
