,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
62449,IN10042997,PENDING,EU000202,Distributed Print,Distributed Print,21NOV2016:11:08:49,0
62468,IN10043000,PENDING,NW000433,GC WAN,GC WAN,21NOV2016:07:48:16,6
62473,IN10043001,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,20NOV2016:13:09:39,62
62484,IN10043003,PENDING,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),18NOV2016:19:58:31,0
62524,IN10043013,PENDING,NW000440,Fixed Line,Fixed - PBX,29NOV2016:08:17:06,28
62558,IN10043022,PENDING,DC000128,High-performance Computing,High-performance Computing,20NOV2016:01:19:31,8
62564,IN10043023,PENDING,NW000431,GC WAN,GC WAN,25NOV2016:12:04:15,0
62572,IN10043025,PENDING,NW000433,GC WAN,GC WAN,21NOV2016:08:01:13,9
62746,IN10043067,PENDING,NW000431,GC WAN,GC WAN,25NOV2016:12:06:14,0
62767,IN10043072,PENDING,NW000433,GC WAN,GC WAN,21NOV2016:07:59:29,0
62786,IN10043075,PENDING,EU000202,Distributed Print,Distributed Print,21NOV2016:11:08:15,0
62809,IN10043078,PENDING,DC000131,High-performance Computing,High-performance Computing,23NOV2016:12:02:28,137
62857,IN10043094,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,21NOV2016:07:51:17,0
62910,IN10043104,PENDING,DC000156,Midrange,Midrange - Windows -X86,24NOV2016:13:27:39,190
62991,IN10043126,PENDING,NW000433,GC WAN,GC WAN,21NOV2016:13:30:53,3
63144,IN10043159,PENDING,DC000141,Middleware,Middleware,21NOV2016:15:02:34,58
63145,IN10043159,PENDING,ESI00047,Other Activities,Other - Service Management,24NOV2016:08:07:59,35
63190,IN10043169,PENDING,NW000412,Fixed Line,Fixed Line,21NOV2016:17:40:45,13
63232,IN10043180,PENDING,NW000410,Conferencing Services,Conferencing - Videoconferencing,22NOV2016:15:14:15,68
63237,IN10043181,PENDING,EU000202,Distributed Print,Distributed Print,22NOV2016:08:53:34,22
63247,IN10043183,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,22NOV2016:21:17:17,8
63248,IN10043183,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,23NOV2016:13:19:55,2
63269,IN10043187,PENDING,DC000141,Middleware,Middleware,25NOV2016:10:28:09,43
63301,IN10043195,PENDING,DC000133,High-performance Computing,High-performance Computing,21NOV2016:20:16:23,0
63436,IN10043220,PENDING,NW000431,GC WAN,GC WAN,22NOV2016:06:15:29,0
63466,IN10043227,PENDING,NW000433,GC WAN,GC WAN,22NOV2016:07:09:26,0
63580,IN10043252,PENDING,NW000428,Email,Email,22NOV2016:16:21:53,9
63623,IN10043261,PENDING,NW000417,GC WAN,GC WAN,22NOV2016:14:30:06,210
63647,IN10043267,PENDING,DC000125,Storage,Storage,23NOV2016:10:57:25,392
63648,IN10043267,PENDING,ITS00326,Other Activities,Other - Security,25NOV2016:10:12:06,316
63733,IN10043288,PENDING,DC000115,Midrange,Midrange - Windows -X86,02DEC2016:11:59:16,138
63756,IN10043292,PENDING,NW000430,Intra-building Network Services,IBN - Data Centre Network,23NOV2016:08:27:46,0
63759,IN10043292,PENDING,DC000170,Data Centre Facilities Management,Data Centre Facilities Management,23NOV2016:09:03:05,0
63760,IN10043292,PENDING,ESI00028,Other Activities,Other - Security,23NOV2016:09:09:46,0
63841,IN10043309,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,23NOV2016:14:31:39,119
63963,IN10043339,PENDING,DC000152,Middleware,Middleware,24NOV2016:06:02:06,3
64004,IN10043352,PENDING,DC000113,Midrange,Midrange,24NOV2016:09:58:29,327
64059,IN10043363,PENDING,DC000152,Middleware,Middleware,24NOV2016:05:59:49,3
64159,IN10043384,PENDING,NW000414,Contact Centre,Contact Centre,24NOV2016:10:35:23,27
64168,IN10043386,PENDING,DC000119,Other Activities,Other - Data Centre,24NOV2016:16:56:52,7
64288,IN10043408,PENDING,NW000407,Intra-building Network Services,IBN - GC LAN,28NOV2016:08:23:12,33
64331,IN10043418,PENDING,DC000152,Middleware,Middleware,25NOV2016:05:52:16,1
64348,IN10043421,PENDING,EU000203,Storage,Storage - File,25NOV2016:13:13:21,0
64408,IN10043435,PENDING,DC000113,Midrange,Midrange,25NOV2016:09:27:44,19
64442,IN10043442,PENDING,DC000141,Middleware,Middleware,01DEC2016:14:24:32,0
64475,IN10043450,PENDING,DC000132,High-performance Computing,High-performance Computing,25NOV2016:10:05:37,10
64527,IN10043461,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,29NOV2016:07:56:17,0
64564,IN10043469,PENDING,NW000431,GC WAN,GC WAN,09DEC2016:15:48:46,128
64570,IN10043470,PENDING,DC000141,Middleware,Middleware,01DEC2016:13:51:28,0
64576,IN10043472,PENDING,ESI00011,Other Activities,Other - Service Management,29NOV2016:13:06:58,293
64641,IN10043486,PENDING,EDC00002,Midrange,Midrange - Windows -X86,26NOV2016:08:06:59,0
64690,IN10043499,PENDING,EDC00002,Midrange,Midrange - Windows -X86,26NOV2016:08:30:50,0
64724,IN10043506,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,28NOV2016:14:41:11,57
64725,IN10043506,PENDING,ESI00011,Other Activities,Other - Service Management,01DEC2016:14:54:19,27
64726,IN10043506,PENDING,NW000459,GC WAN,GC WAN,02DEC2016:10:27:50,22
64727,IN10043506,PENDING,NW000407,Intra-building Network Services,IBN - GC LAN,05DEC2016:15:19:42,7
64767,IN10043515,PENDING,DC000133,High-performance Computing,High-performance Computing,26NOV2016:14:44:03,4
64768,IN10043515,PENDING,DC000129,High-performance Computing,High-performance Computing,28NOV2016:11:11:28,0
64769,IN10043515,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,19DEC2016:16:36:39,65
64800,IN10043522,PENDING,NW000433,GC WAN,GC WAN,28NOV2016:09:33:15,2
64867,IN10043542,PENDING,NW000431,GC WAN,GC WAN,28NOV2016:07:20:42,1
64903,IN10043552,PENDING,NW000407,Intra-building Network Services,IBN - GC LAN,30NOV2016:09:17:10,159
64975,IN10043565,PENDING,EDC00002,Midrange,Midrange - Windows -X86,27NOV2016:20:08:23,11
65065,IN10043589,PENDING,NW000433,GC WAN,GC WAN,28NOV2016:10:52:50,3
65156,IN10043610,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,01DEC2016:09:38:12,1
65257,IN10043634,PENDING,0,0,0,28NOV2016:15:37:48,0
65264,IN10043634,PENDING,ESI00011,Other Activities,Other - Service Management,29NOV2016:13:25:57,3
65296,IN10043643,PENDING,DC000115,Midrange,Midrange - Windows -X86,28NOV2016:22:15:19,0
65316,IN10043647,PENDING,NW000433,GC WAN,GC WAN,29NOV2016:07:05:22,0
65332,IN10043651,PENDING,NW000417,GC WAN,GC WAN,29NOV2016:07:40:36,9
65456,IN10043680,PENDING,DC000119,Other Activities,Other - Data Centre,30NOV2016:09:41:43,0
65520,IN10043693,PENDING,ESI00011,Other Activities,Other - Service Management,02DEC2016:11:16:03,32
65549,IN10043699,PENDING,DC000141,Middleware,Middleware,01DEC2016:14:13:22,0
65626,IN10043723,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:08:12:43,60
65658,IN10043729,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:07:58:25,1
65663,IN10043730,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:07:59:31,1
65668,IN10043731,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:07:48:10,1
65684,IN10043735,PENDING,NW000431,GC WAN,GC WAN,30NOV2016:07:43:27,9
65692,IN10043737,PENDING,NW000433,GC WAN,GC WAN,30NOV2016:07:47:04,0
65700,IN10043739,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:08:06:54,1
65705,IN10043740,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:08:24:24,0
65712,IN10043741,PENDING,NW000417,GC WAN,GC WAN,01DEC2016:08:31:55,33
66066,IN10043825,PENDING,DC000152,Middleware,Middleware,02DEC2016:07:03:28,39
66410,IN10043902,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,05DEC2016:09:43:56,74
66454,IN10043910,PENDING,ESI00011,Other Activities,Other - Service Management,02DEC2016:08:37:19,17
66488,IN10043919,PENDING,ESI00012,Other Activities,Other - Service Management,02DEC2016:04:46:39,45
66502,IN10043922,PENDING,DC000133,High-performance Computing,High-performance Computing,02DEC2016:05:33:14,4
66530,IN10043927,PENDING,NW000433,GC WAN,GC WAN,02DEC2016:08:18:21,0
66591,IN10043940,PENDING,NW000433,GC WAN,GC WAN,02DEC2016:12:35:46,0
66743,IN10043975,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,02DEC2016:23:40:21,3
115822,IN10055946,PENDING,SM000549,Other Activities,Other - Service Management,25JUN2017:09:27:40,24
126582,IN10058480,PENDING,NW000429,Email,Email,06JUL2017:07:35:06,13
243236,IN10085531,PENDING,SM000549,Other Activities,Other - Service Management,02MAY2018:12:19:46,0
308392,IN10100621,PENDING,COR00553,Other Activities,Other - Internal Services & Strategy,27AUG2018:15:29:19,20
324524,IN10104298,PENDING,COR00553,Other Activities,Other - Internal Services & Strategy,25SEP2018:08:04:54,0
