,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
102300,IN10052667,AWAITCUS,ESI00028,Other Activities,Other - Security,18APR2017:12:09:33,26
102323,IN10052672,AWAITCUS,NW000412,Fixed Line,Fixed Line,21APR2017:11:16:50,110
102339,IN10052675,AWAITCUS,EU000203,Storage,Storage - File,18APR2017:13:42:28,0
102448,IN10052710,AWAITCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,21APR2017:06:59:45,1
102461,IN10052713,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24APR2017:13:02:50,3
102551,IN10052733,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,20APR2017:14:48:57,8
102599,IN10052743,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,19APR2017:13:14:24,11
102623,IN10052750,AWAITCUS,NW000420,Intra-building Network Services,Intra-building Network Services,19APR2017:13:38:44,0
102644,IN10052754,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2017:11:54:20,40
102720,IN10052775,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20APR2017:13:06:55,109
102723,IN10052776,AWAITCUS,NW000433,GC WAN,GC WAN,20APR2017:08:06:57,21
102755,IN10052782,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,20APR2017:08:11:33,9
102804,IN10052792,AWAITCUS,ESI00011,Other Activities,Other - Service Management,21APR2017:11:01:50,104
102805,IN10052792,AWAITCUS,DC000113,Midrange,Midrange,04MAY2017:16:52:02,0
102856,IN10052805,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,24APR2017:09:57:17,40
102876,IN10052809,AWAITCUS,ESI00028,Other Activities,Other - Security,20APR2017:11:35:44,5
102920,IN10052841,AWAITCUS,ESI00028,Other Activities,Other - Security,20APR2017:15:55:45,22
102925,IN10052842,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,27APR2017:09:26:03,120
102926,IN10052842,AWAITCUS,ESI00011,Other Activities,Other - Service Management,04MAY2017:10:12:24,69
102962,IN10052850,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,29MAY2017:11:13:56,42
103040,IN10052865,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,21APR2017:11:01:58,307
103046,IN10052866,AWAITCUS,NW000433,GC WAN,GC WAN,20APR2017:15:21:50,2
103050,IN10052867,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,20APR2017:15:18:19,2
103074,IN10052871,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,21APR2017:13:11:28,1
103084,IN10052873,AWAITCUS,NW000412,Fixed Line,Fixed Line,21APR2017:07:57:05,3
103105,IN10052877,AWAITCUS,ESI00011,Other Activities,Other - Service Management,21APR2017:10:52:04,42
103130,IN10052882,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29APR2017:07:31:37,45
103177,IN10052893,AWAITCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,21APR2017:08:20:20,21
103298,IN10052922,AWAITCUS,NW000417,GC WAN,GC WAN,02MAY2017:13:00:04,187
103300,IN10052922,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16MAY2017:11:54:06,88
103359,IN10052938,AWAITCUS,ESI00011,Other Activities,Other - Service Management,23APR2017:12:14:29,25
103370,IN10052940,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24APR2017:10:19:58,132
103402,IN10052947,AWAITCUS,NW000412,Fixed Line,Fixed Line,24APR2017:10:52:07,89
103477,IN10052965,AWAITCUS,NW000412,Fixed Line,Fixed Line,03MAY2017:11:51:08,25
103813,IN10053050,AWAITCUS,NW000412,Fixed Line,Fixed Line,25APR2017:06:49:33,64
103933,IN10053077,AWAITCUS,DC000140,Database,Database,24APR2017:16:51:45,43
104040,IN10053098,AWAITCUS,ESI00011,Other Activities,Other - Service Management,26APR2017:16:10:17,86
104053,IN10053101,AWAITCUS,DC000113,Midrange,Midrange,26APR2017:16:41:29,13
104111,IN10053113,AWAITCUS,ESI00011,Other Activities,Other - Service Management,25APR2017:16:02:20,76
104205,IN10053137,AWAITCUS,ESI00011,Other Activities,Other - Service Management,25APR2017:15:42:57,61
104206,IN10053137,AWAITCUS,EU000202,Distributed Print,Distributed Print,03MAY2017:16:41:06,0
104465,IN10053195,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,02MAY2017:10:34:32,271
104485,IN10053198,AWAITCUS,ESI00011,Other Activities,Other - Service Management,22JUN2017:11:10:22,192
104529,IN10053207,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,26APR2017:13:16:53,0
104537,IN10053209,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,26APR2017:13:16:27,0
104557,IN10053213,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,26APR2017:13:10:37,45
104577,IN10053217,AWAITCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,28APR2017:09:32:05,0
104689,IN10053243,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,03MAY2017:09:12:47,0
104699,IN10053246,AWAITCUS,DC000119,Other Activities,Other - Data Centre,01MAY2017:11:45:52,39
104720,IN10053250,AWAITCUS,NW000413,Toll-free Voice,Toll-free Voice,15MAY2017:13:04:42,2
104756,IN10053257,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06JUN2017:14:59:05,123
104784,IN10053263,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,27APR2017:08:28:03,2
104868,IN10053291,AWAITCUS,NW000440,Fixed Line,Fixed - PBX,02MAY2017:07:36:33,155
104869,IN10053291,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24MAY2017:12:54:07,0
104875,IN10053292,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,03MAY2017:13:36:10,0
104907,IN10053299,AWAITCUS,NW000412,Fixed Line,Fixed Line,15MAY2017:11:52:01,21
104953,IN10053310,AWAITCUS,EDC00003,Midrange,Midrange,28APR2017:08:23:45,40
104954,IN10053310,AWAITCUS,DC000113,Midrange,Midrange,28APR2017:16:32:42,32
104995,IN10053319,AWAITCUS,NW000414,Contact Centre,Contact Centre,03MAY2017:10:56:03,639
105047,IN10053330,AWAITCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,27APR2017:17:03:40,4
105064,IN10053334,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28APR2017:13:45:52,26
105180,IN10053361,AWAITCUS,DC000141,Middleware,Middleware,01JUN2017:14:13:03,17
105388,IN10053408,AWAITCUS,ESI00028,Other Activities,Other - Security,28APR2017:23:33:57,130
105389,IN10053408,AWAITCUS,NW000401,Intra-building Network Services,IBN - Data Centre Network,01MAY2017:10:14:50,72
105417,IN10053419,AWAITCUS,ESI00028,Other Activities,Other - Security,28APR2017:23:34:43,83
105441,IN10053424,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAY2017:11:52:51,40
105536,IN10053444,AWAITCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,09MAY2017:14:13:09,92
105537,IN10053444,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2017:14:13:41,92
105593,IN10053458,AWAITCUS,DC000119,Other Activities,Other - Data Centre,01MAY2017:11:13:47,8
105599,IN10053460,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,01MAY2017:14:45:44,8
105709,IN10053491,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,01MAY2017:07:47:09,10
105991,IN10053559,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16MAY2017:09:38:29,59
106003,IN10053561,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,01MAY2017:14:31:11,154
106013,IN10053563,AWAITCUS,NW000412,Fixed Line,Fixed Line,04MAY2017:11:09:37,339
106055,IN10053573,AWAITCUS,NW000412,Fixed Line,Fixed Line,02MAY2017:09:38:28,10
106065,IN10053575,AWAITCUS,DC000119,Other Activities,Other - Data Centre,11MAY2017:08:30:34,9
106070,IN10053576,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,01MAY2017:13:49:59,1
106084,IN10053579,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11MAY2017:10:38:38,111
106097,IN10053582,AWAITCUS,EDC00003,Midrange,Midrange,01MAY2017:16:22:10,1
106123,IN10053588,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2017:16:16:44,84
106190,IN10053604,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2017:13:03:36,33
106202,IN10053606,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,02MAY2017:14:14:28,14
106225,IN10053611,AWAITCUS,DC000129,High-performance Computing,High-performance Computing,02MAY2017:09:10:25,2
106240,IN10053614,AWAITCUS,ESI00011,Other Activities,Other - Service Management,02MAY2017:11:35:02,642
106241,IN10053614,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,08MAY2017:15:18:12,599
106264,IN10053619,AWAITCUS,NW000429,Email,Email,02MAY2017:10:34:37,1
106404,IN10053649,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,02MAY2017:14:13:56,0
106650,IN10053714,AWAITCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,04MAY2017:09:33:41,0
106656,IN10053715,AWAITCUS,ITS00306,Other Activities,Other - Security,05MAY2017:15:22:22,590
106657,IN10053715,AWAITCUS,ITS00326,Other Activities,Other - Security,10MAY2017:10:45:55,565
106703,IN10053725,AWAITCUS,NW000412,Fixed Line,Fixed Line,03MAY2017:15:58:18,5
106708,IN10053726,AWAITCUS,NW000412,Fixed Line,Fixed Line,03MAY2017:16:04:28,9
106778,IN10053745,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,04MAY2017:15:47:55,1
106809,IN10053751,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11SEP2017:13:38:02,4
106822,IN10053754,AWAITCUS,DC000119,Other Activities,Other - Data Centre,04MAY2017:13:37:16,190
106833,IN10053756,AWAITCUS,ITS00309,Secure Remote Access,Secure Remote Access,05MAY2017:16:33:20,156
106834,IN10053756,AWAITCUS,NW000427,Email,Email,11MAY2017:10:39:38,122
106844,IN10053757,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),23MAY2017:13:23:37,324
106845,IN10053757,AWAITCUS,SM000547,Other Activities,Other - Service Management,23MAY2017:13:48:57,324
106846,IN10053757,AWAITCUS,ITS00304,Other Activities,Other - Security,19JUN2017:10:26:31,137
106847,IN10053757,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07JUL2017:11:04:17,7
106910,IN10053771,AWAITCUS,ESI00011,Other Activities,Other - Service Management,05MAY2017:10:47:46,381
106911,IN10053771,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),18MAY2017:16:31:17,0
106917,IN10053771,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,19JUN2017:12:30:21,79
106940,IN10053776,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,04MAY2017:15:59:32,42
106953,IN10053779,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,04MAY2017:16:01:26,403
106967,IN10053782,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,05MAY2017:12:43:02,47
106993,IN10053787,AWAITCUS,NW000412,Fixed Line,Fixed Line,05MAY2017:07:15:53,0
107011,IN10053790,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,08MAY2017:14:24:09,0
107028,IN10053793,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,15MAY2017:14:28:23,6
107033,IN10053794,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,05MAY2017:12:49:10,396
107040,IN10053795,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,05MAY2017:13:05:29,34
107045,IN10053796,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,05MAY2017:12:42:27,102
107056,IN10053798,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15MAY2017:10:52:38,263
107057,IN10053798,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,17MAY2017:14:04:23,240
107058,IN10053798,AWAITCUS,NW000433,GC WAN,GC WAN,30MAY2017:08:23:39,166
107100,IN10053811,AWAITCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,05MAY2017:08:20:51,1
107147,IN10053825,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,05MAY2017:11:58:18,67
107250,IN10053849,AWAITCUS,NW000417,GC WAN,GC WAN,05MAY2017:13:35:07,41
107431,IN10053895,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,08MAY2017:08:20:23,1
107434,IN10053895,AWAITCUS,ESI00028,Other Activities,Other - Security,08MAY2017:10:53:04,19
107435,IN10053895,AWAITCUS,EDC00008,Email,Email,08MAY2017:11:03:27,19
107457,IN10053899,AWAITCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,10MAY2017:13:37:03,18
107465,IN10053900,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,11MAY2017:14:53:44,33
107470,IN10053901,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16MAY2017:10:33:38,3
107538,IN10053918,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10MAY2017:11:38:31,121
107680,IN10053951,AWAITCUS,DC000133,High-performance Computing,High-performance Computing,08MAY2017:06:42:50,152
107824,IN10053984,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,08MAY2017:11:16:23,48
107830,IN10053985,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11MAY2017:11:11:52,82
107885,IN10053998,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,08MAY2017:13:40:00,6
107910,IN10054003,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09MAY2017:11:06:48,12
107916,IN10054004,AWAITCUS,ESI00011,Other Activities,Other - Service Management,08MAY2017:16:11:52,136
107934,IN10054008,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,08MAY2017:15:31:35,6
108024,IN10054027,AWAITCUS,DC000155,Mainframe,Mainframe,10MAY2017:09:15:00,5
108101,IN10054046,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,09MAY2017:10:21:42,0
108105,IN10054047,AWAITCUS,NW000433,GC WAN,GC WAN,09MAY2017:10:21:03,0
108200,IN10054069,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,09MAY2017:19:02:05,5
108212,IN10054070,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,08JUN2017:16:02:36,98
108260,IN10054080,AWAITCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,10MAY2017:10:14:42,0
108329,IN10054097,AWAITCUS,NW000417,GC WAN,GC WAN,10MAY2017:16:05:35,0
108355,IN10054102,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,11MAY2017:11:29:31,8
108370,IN10054106,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,10MAY2017:13:00:38,1
108385,IN10054111,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10MAY2017:11:28:27,120
108433,IN10054122,AWAITCUS,ESI00011,Other Activities,Other - Service Management,29MAY2017:16:37:09,124
108509,IN10054139,AWAITCUS,EDC00010,Directory Services,Directory Services,17MAY2017:14:34:05,4
108514,IN10054140,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27JUN2017:07:48:30,0
108586,IN10054154,AWAITCUS,DC000119,Other Activities,Other - Data Centre,12MAY2017:10:38:46,28
108597,IN10054156,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,11MAY2017:08:24:10,0
108666,IN10054172,AWAITCUS,NW000412,Fixed Line,Fixed Line,01JUN2017:11:54:57,898
108667,IN10054172,AWAITCUS,NW000443,Fixed Line,Fixed Line,06JUN2017:13:33:46,867
108684,IN10054175,AWAITCUS,ESI00011,Other Activities,Other - Service Management,12MAY2017:16:02:00,5
108834,IN10054210,AWAITCUS,DC000119,Other Activities,Other - Data Centre,15MAY2017:10:30:18,29
108852,IN10054213,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11MAY2017:12:18:04,139
108897,IN10054221,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,11MAY2017:12:28:17,3
108969,IN10054240,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15MAY2017:13:01:40,9
108980,IN10054242,AWAITCUS,NW000445,Intra-building Network Services,IBN - GC LAN,02JUN2017:11:56:11,0
109043,IN10054254,AWAITCUS,ESI00049,Other Activities,Other - Security,12MAY2017:10:13:16,3
109319,IN10054362,AWAITCUS,EDC00010,Directory Services,Directory Services,12MAY2017:14:45:27,129
109418,IN10054387,AWAITCUS,ESI00028,Other Activities,Other - Security,15MAY2017:08:53:13,1
109453,IN10054397,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,12MAY2017:14:57:38,0
109463,IN10054399,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,23MAY2017:14:30:19,601
109469,IN10054400,AWAITCUS,NW000412,Fixed Line,Fixed Line,15MAY2017:08:23:21,5
109504,IN10054407,AWAITCUS,EDC00003,Midrange,Midrange,12MAY2017:15:58:30,89
109505,IN10054407,AWAITCUS,ESI00011,Other Activities,Other - Service Management,12MAY2017:16:37:59,88
109506,IN10054407,AWAITCUS,ITS00309,Secure Remote Access,Secure Remote Access,15MAY2017:12:24:26,27
109518,IN10054409,AWAITCUS,NW000433,GC WAN,GC WAN,12MAY2017:14:29:41,3
109524,IN10054410,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,23MAY2017:15:55:43,233
109588,IN10054424,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,15MAY2017:08:12:00,5
109617,IN10054431,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,15MAY2017:07:39:12,2
109622,IN10054432,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,15MAY2017:08:31:16,5
109694,IN10054448,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15MAY2017:12:35:31,8
109720,IN10054457,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,15MAY2017:07:38:51,2
110091,IN10054581,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16MAY2017:12:39:33,352
110094,IN10054581,AWAITCUS,ITS00309,Secure Remote Access,Secure Remote Access,26MAY2017:10:42:36,288
110129,IN10054591,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,18MAY2017:11:02:39,0
110130,IN10054591,AWAITCUS,ESI00011,Other Activities,Other - Service Management,18MAY2017:11:05:21,0
110151,IN10054595,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15MAY2017:13:17:11,89
110157,IN10054596,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,16MAY2017:15:27:39,13
110276,IN10054624,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16MAY2017:10:16:22,0
110313,IN10054632,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16MAY2017:10:00:48,50
110318,IN10054633,AWAITCUS,ESI00028,Other Activities,Other - Security,16MAY2017:09:07:50,7
110370,IN10054650,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,16MAY2017:09:07:45,25
110384,IN10054653,AWAITCUS,NW000412,Fixed Line,Fixed Line,16MAY2017:13:24:16,1
110549,IN10054697,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,23MAY2017:14:37:16,20
110560,IN10054699,AWAITCUS,NW000412,Fixed Line,Fixed Line,17MAY2017:08:26:24,0
110682,IN10054730,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17MAY2017:09:13:45,6
110719,IN10054739,AWAITCUS,EU000203,Storage,Storage - File,16MAY2017:12:57:06,0
110754,IN10054747,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,17MAY2017:14:00:06,11
110777,IN10054752,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,16MAY2017:14:26:04,0
110811,IN10054759,AWAITCUS,SM000542,Other Activities,Other - Service Management,30MAY2017:12:33:09,133
110812,IN10054759,AWAITCUS,DC000152,Middleware,Middleware,30MAY2017:15:01:56,0
110856,IN10054769,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,17MAY2017:09:38:12,1
110872,IN10054772,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17MAY2017:14:12:08,190
110873,IN10054772,AWAITCUS,DC000141,Middleware,Middleware,26MAY2017:10:27:38,134
110977,IN10054796,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,23MAY2017:11:44:18,5
111157,IN10054842,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,21JUN2017:18:33:57,135
111158,IN10054842,AWAITCUS,DC000117,Storage,Storage,22JUN2017:08:33:12,133
111195,IN10054852,AWAITCUS,EU000203,Storage,Storage - File,17MAY2017:11:50:00,2
111215,IN10054857,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,20JUN2017:13:55:18,1
111224,IN10054859,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,23MAY2017:13:22:22,1
111243,IN10054862,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,24MAY2017:08:08:24,49
111249,IN10054863,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24MAY2017:11:52:45,98
111250,IN10054863,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),29MAY2017:12:14:33,50
111252,IN10054863,AWAITCUS,SM000512,Other Activities,Other - Service Management,30MAY2017:15:52:22,54
