,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
65543,IN10043698,PENDINGCUS,NW000417,GC WAN,GC WAN,30NOV2016:11:26:45,1
65711,IN10043741,PENDINGCUS,NW000417,GC WAN,GC WAN,30NOV2016:15:38:12,5
65739,IN10043747,PENDINGCUS,NW000417,GC WAN,GC WAN,30NOV2016:21:03:25,6
65791,IN10043755,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30NOV2016:16:07:32,27
65804,IN10043757,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30NOV2016:16:21:25,47
65831,IN10043763,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,30NOV2016:14:19:55,0
65855,IN10043768,PENDINGCUS,NW000433,GC WAN,GC WAN,30NOV2016:13:54:08,3
65960,IN10043792,PENDINGCUS,NW000417,GC WAN,GC WAN,01DEC2016:08:05:23,6
66023,IN10043805,PENDINGCUS,ITS00306,Other Activities,Other - Security,01DEC2016:05:33:58,101
66024,IN10043805,PENDINGCUS,DC000152,Middleware,Middleware,01DEC2016:05:45:24,101
66025,IN10043805,PENDINGCUS,NW000431,GC WAN,GC WAN,01DEC2016:15:41:43,91
66031,IN10043811,PENDINGCUS,NW000412,Fixed Line,Fixed Line,01DEC2016:07:52:24,21
66057,IN10043823,PENDINGCUS,ESI00028,Other Activities,Other - Security,01DEC2016:07:50:12,9
66091,IN10043831,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02DEC2016:12:30:22,0
66115,IN10043836,PENDINGCUS,NW000412,Fixed Line,Fixed Line,01DEC2016:14:20:33,0
66130,IN10043838,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,02DEC2016:12:30:44,37
66131,IN10043838,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02DEC2016:13:31:20,36
66170,IN10043846,PENDINGCUS,ITS00306,Other Activities,Other - Security,01DEC2016:14:10:43,3
66177,IN10043855,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02DEC2016:07:48:09,41
66178,IN10043855,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,07DEC2016:16:24:14,34
66213,IN10043864,PENDINGCUS,EU000202,Distributed Print,Distributed Print,01DEC2016:15:57:46,16
66227,IN10043867,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,02DEC2016:07:59:35,29
66278,IN10043876,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02DEC2016:12:25:24,0
66421,IN10043904,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,01DEC2016:23:01:30,4
66517,IN10043925,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,07DEC2016:13:54:28,150
66518,IN10043925,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,21DEC2016:17:12:35,47
66531,IN10043927,PENDINGCUS,NW000433,GC WAN,GC WAN,02DEC2016:08:18:31,4
66601,IN10043943,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02DEC2016:14:30:37,71
151796,IN10064247,PENDINGCUS,SM000549,Other Activities,Other - Service Management,18SEP2017:09:44:19,7
203468,IN10076100,PENDINGCUS,SM000549,Other Activities,Other - Service Management,27MAR2018:13:48:44,23
225919,IN10081332,PENDINGCUS,SM000549,Other Activities,Other - Service Management,15MAR2018:15:59:44,3
225996,IN10081346,PENDINGCUS,SM000549,Other Activities,Other - Service Management,16MAR2018:09:56:11,26
231392,IN10082653,PENDINGCUS,SM000549,Other Activities,Other - Service Management,04APR2018:15:00:57,914
253046,IN10087775,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,26JUL2018:10:25:28,0
262217,IN10089899,PENDINGCUS,SM000549,Other Activities,Other - Service Management,31MAY2018:11:49:51,2
309543,IN10100872,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,29AUG2018:09:28:24,2
316629,IN10102463,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,12SEP2018:07:04:22,131
319879,IN10103220,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,19SEP2018:08:34:41,0
324523,IN10104298,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,25SEP2018:08:04:13,0
338093,IN10107782,PENDINGCUS,COR00553,Other Activities,Other - Internal Services & Strategy,18OCT2018:15:32:34,13
